Group,File,Solver,Result,Time,AllocBytes(KB),instances,clause-len,vars,clauses
uf20,test/uf20-0812.cnf,Backtracking,True,0.014075100,3752.88,1000,3,20,91
uf20,test/uf20-0811.cnf,Backtracking,True,0.014261900,4046.65,1000,3,20,91
uf20,test/uf20-0810.cnf,Backtracking,True,0.010234000,797.33,1000,3,20,91
uf20,test/uf20-0809.cnf,Backtracking,True,0.012272500,3430.32,1000,3,20,91
uf20,test/uf20-0808.cnf,Backtracking,True,0.014536000,1370.40,1000,3,20,91
uf20,test/uf20-0807.cnf,Backtracking,True,0.012972900,1828.12,1000,3,20,91
uf20,test/uf20-0806.cnf,Backtracking,True,0.018423900,207.88,1000,3,20,91
uf20,test/uf20-0805.cnf,Backtracking,True,0.016351700,3693.87,1000,3,20,91
uf20,test/uf20-0804.cnf,Backtracking,True,0.014045800,3879.03,1000,3,20,91
uf20,test/uf20-0803.cnf,Backtracking,True,0.016122300,2660.31,1000,3,20,91
uf20,test/uf20-0802.cnf,Backtracking,True,0.013584800,3067.65,1000,3,20,91
uf20,test/uf20-0801.cnf,Backtracking,True,0.016092000,2366.38,1000,3,20,91
uf20,test/uf20-0800.cnf,Backtracking,True,0.014110600,1355.59,1000,3,20,91
uf20,test/uf20-0799.cnf,Backtracking,True,0.014057600,11.98,1000,3,20,91
uf20,test/uf20-0798.cnf,Backtracking,True,0.013306300,1333.16,1000,3,20,91
uf20,test/uf20-0797.cnf,Backtracking,True,0.013989400,194.16,1000,3,20,91
uf20,test/uf20-0796.cnf,Backtracking,True,0.009323200,2901.54,1000,3,20,91
uf20,test/uf20-0795.cnf,Backtracking,True,0.011521100,638.57,1000,3,20,91
uf20,test/uf20-0794.cnf,Backtracking,True,0.013325900,2197.35,1000,3,20,91
uf20,test/uf20-0793.cnf,Backtracking,True,0.019901400,442.48,1000,3,20,91
uf20,test/uf20-0792.cnf,Backtracking,True,0.018860700,2035.05,1000,3,20,91
uf20,test/uf20-0791.cnf,Backtracking,True,0.018419100,907.08,1000,3,20,91
uf20,test/uf20-0790.cnf,Backtracking,True,0.015877500,3630.92,1000,3,20,91
uf20,test/uf20-0789.cnf,Backtracking,True,0.014252100,3374.30,1000,3,20,91
uf20,test/uf20-0788.cnf,Backtracking,True,0.020862200,3403.45,1000,3,20,91
uf20,test/uf20-0787.cnf,Backtracking,True,0.025279900,1087.04,1000,3,20,91
uf20,test/uf20-0786.cnf,Backtracking,True,0.007613100,2465.95,1000,3,20,91
uf20,test/uf20-0785.cnf,Backtracking,True,0.016977900,1942.71,1000,3,20,91
uf20,test/uf20-0784.cnf,Backtracking,True,0.020531100,224.24,1000,3,20,91
uf20,test/uf20-0783.cnf,Backtracking,True,0.016503700,1275.02,1000,3,20,91
uf20,test/uf20-0782.cnf,Backtracking,True,0.018746600,2186.41,1000,3,20,91
uf20,test/uf20-0781.cnf,Backtracking,True,0.012456400,3389.97,1000,3,20,91
uf20,test/uf20-0780.cnf,Backtracking,True,0.013687000,3011.51,1000,3,20,91
uf20,test/uf20-0779.cnf,Backtracking,True,0.020737000,814.98,1000,3,20,91
uf20,test/uf20-0778.cnf,Backtracking,True,0.018717000,1475.00,1000,3,20,91
uf20,test/uf20-0777.cnf,Backtracking,True,0.011529100,3423.80,1000,3,20,91
uf20,test/uf20-0776.cnf,Backtracking,True,0.018704300,1.10,1000,3,20,91
uf20,test/uf20-0775.cnf,Backtracking,True,0.018750900,1352.99,1000,3,20,91
uf20,test/uf20-0774.cnf,Backtracking,True,0.026250100,3846.14,1000,3,20,91
uf20,test/uf20-0773.cnf,Backtracking,True,0.013355000,2181.08,1000,3,20,91
uf20,test/uf20-0772.cnf,Backtracking,True,0.020078600,3834.68,1000,3,20,91
uf20,test/uf20-0771.cnf,Backtracking,True,0.014810300,2671.18,1000,3,20,91
uf20,test/uf20-0770.cnf,Backtracking,True,0.025948100,2297.50,1000,3,20,91
uf20,test/uf20-0769.cnf,Backtracking,True,0.009734200,2706.34,1000,3,20,91
uf20,test/uf20-0768.cnf,Backtracking,True,0.012210000,3616.66,1000,3,20,91
uf20,test/uf20-0767.cnf,Backtracking,True,0.017052900,1814.88,1000,3,20,91
uf20,test/uf20-0766.cnf,Backtracking,True,0.019506900,2594.36,1000,3,20,91
uf20,test/uf20-0765.cnf,Backtracking,True,0.018334700,1238.41,1000,3,20,91
uf20,test/uf20-0764.cnf,Backtracking,True,0.012343600,169.22,1000,3,20,91
uf20,test/uf20-0763.cnf,Backtracking,True,0.012115300,390.63,1000,3,20,91
uf20,test/uf20-0762.cnf,Backtracking,True,0.016588400,1023.10,1000,3,20,91
uf20,test/uf20-0761.cnf,Backtracking,True,0.015872700,2891.66,1000,3,20,91
uf20,test/uf20-0760.cnf,Backtracking,True,0.021260400,2454.36,1000,3,20,91
uf20,test/uf20-0759.cnf,Backtracking,True,0.015722700,2869.25,1000,3,20,91
uf20,test/uf20-0758.cnf,Backtracking,True,0.018368100,3946.41,1000,3,20,91
uf20,test/uf20-0757.cnf,Backtracking,True,0.015686900,1847.14,1000,3,20,91
uf20,test/uf20-0756.cnf,Backtracking,True,0.011870900,3690.17,1000,3,20,91
uf20,test/uf20-0755.cnf,Backtracking,True,0.017078100,2791.48,1000,3,20,91
uf20,test/uf20-0754.cnf,Backtracking,True,0.020663400,1510.34,1000,3,20,91
uf20,test/uf20-0753.cnf,Backtracking,True,0.017548500,2599.76,1000,3,20,91
uf20,test/uf20-0752.cnf,Backtracking,True,0.026262600,2013.48,1000,3,20,91
uf20,test/uf20-0751.cnf,Backtracking,True,0.018933300,2105.15,1000,3,20,91
uf20,test/uf20-0750.cnf,Backtracking,True,0.016005300,4028.17,1000,3,20,91
uf20,test/uf20-0749.cnf,Backtracking,True,0.015154500,1145.24,1000,3,20,91
uf20,test/uf20-0748.cnf,Backtracking,True,0.020667300,1540.13,1000,3,20,91
uf20,test/uf20-0747.cnf,Backtracking,True,0.024661500,940.23,1000,3,20,91
uf20,test/uf20-0746.cnf,Backtracking,True,0.018981100,1078.93,1000,3,20,91
uf20,test/uf20-0745.cnf,Backtracking,True,0.011579600,2538.89,1000,3,20,91
uf20,test/uf20-0744.cnf,Backtracking,True,0.012261600,3594.45,1000,3,20,91
uf20,test/uf20-0743.cnf,Backtracking,True,0.017299600,3521.72,1000,3,20,91
uf20,test/uf20-0742.cnf,Backtracking,True,0.019150200,2214.28,1000,3,20,91
uf20,test/uf20-0741.cnf,Backtracking,True,0.019353300,2244.89,1000,3,20,91
uf20,test/uf20-0740.cnf,Backtracking,True,0.018973700,2892.27,1000,3,20,91
uf20,test/uf20-0739.cnf,Backtracking,True,0.015985900,3162.00,1000,3,20,91
uf20,test/uf20-0738.cnf,Backtracking,True,0.015846500,2913.03,1000,3,20,91
uf20,test/uf20-0737.cnf,Backtracking,True,0.016934400,3773.47,1000,3,20,91
uf20,test/uf20-0736.cnf,Backtracking,True,0.016140700,3065.44,1000,3,20,91
uf20,test/uf20-0735.cnf,Backtracking,True,0.012100500,2421.04,1000,3,20,91
uf20,test/uf20-0734.cnf,Backtracking,True,0.020790500,2687.56,1000,3,20,91
uf20,test/uf20-0733.cnf,Backtracking,True,0.009845000,3926.03,1000,3,20,91
uf20,test/uf20-0732.cnf,Backtracking,True,0.018178600,3990.69,1000,3,20,91
uf20,test/uf20-0731.cnf,Backtracking,True,0.015886400,1336.87,1000,3,20,91
uf20,test/uf20-0730.cnf,Backtracking,True,0.019011200,782.26,1000,3,20,91
uf20,test/uf20-0729.cnf,Backtracking,True,0.017556400,2538.97,1000,3,20,91
uf20,test/uf20-0728.cnf,Backtracking,True,0.008458000,759.62,1000,3,20,91
uf20,test/uf20-0727.cnf,Backtracking,True,0.016967500,1732.42,1000,3,20,91
uf20,test/uf20-0726.cnf,Backtracking,True,0.013338800,1136.62,1000,3,20,91
uf20,test/uf20-0725.cnf,Backtracking,True,0.010900800,635.92,1000,3,20,91
uf20,test/uf20-0724.cnf,Backtracking,True,0.017830200,3419.09,1000,3,20,91
uf20,test/uf20-0723.cnf,Backtracking,True,0.013646200,2669.18,1000,3,20,91
uf20,test/uf20-0722.cnf,Backtracking,True,0.018808200,548.59,1000,3,20,91
uf20,test/uf20-0721.cnf,Backtracking,True,0.016723400,1229.64,1000,3,20,91
uf20,test/uf20-0720.cnf,Backtracking,True,0.015370700,2338.46,1000,3,20,91
uf20,test/uf20-0719.cnf,Backtracking,True,0.010960900,2105.75,1000,3,20,91
uf20,test/uf20-0718.cnf,Backtracking,True,0.014719400,1037.37,1000,3,20,91
uf20,test/uf20-0717.cnf,Backtracking,True,0.014145600,3590.77,1000,3,20,91
uf20,test/uf20-0716.cnf,Backtracking,True,0.017416600,746.70,1000,3,20,91
uf20,test/uf20-0715.cnf,Backtracking,True,0.029253500,1573.91,1000,3,20,91
uf20,test/uf20-0714.cnf,Backtracking,True,0.013662200,2342.68,1000,3,20,91
uf20,test/uf20-0713.cnf,Backtracking,True,0.018794900,1466.64,1000,3,20,91
uf20,test/uf20-0712.cnf,Backtracking,True,0.014072400,1502.39,1000,3,20,91
uf20,test/uf20-0711.cnf,Backtracking,True,0.013403100,3021.20,1000,3,20,91
uf20,test/uf20-0710.cnf,Backtracking,True,0.012342400,141.84,1000,3,20,91
uf20,test/uf20-0709.cnf,Backtracking,True,0.017829600,2684.17,1000,3,20,91
uf20,test/uf20-0708.cnf,Backtracking,True,0.016904900,1184.89,1000,3,20,91
uf20,test/uf20-0707.cnf,Backtracking,True,0.012867700,437.59,1000,3,20,91
uf20,test/uf20-0706.cnf,Backtracking,True,0.015637600,1966.39,1000,3,20,91
uf20,test/uf20-0705.cnf,Backtracking,True,0.014173500,3456.34,1000,3,20,91
uf20,test/uf20-0704.cnf,Backtracking,True,0.011809400,1847.80,1000,3,20,91
uf20,test/uf20-0703.cnf,Backtracking,True,0.022690200,1222.42,1000,3,20,91
uf20,test/uf20-0702.cnf,Backtracking,True,0.016085300,3353.57,1000,3,20,91
uf20,test/uf20-0701.cnf,Backtracking,True,0.011698400,2731.05,1000,3,20,91
uf20,test/uf20-0700.cnf,Backtracking,True,0.013842600,3077.55,1000,3,20,91
uf20,test/uf20-0699.cnf,Backtracking,True,0.015549800,2314.25,1000,3,20,91
uf20,test/uf20-0698.cnf,Backtracking,True,0.017499200,3059.71,1000,3,20,91
uf20,test/uf20-0697.cnf,Backtracking,True,0.023162800,2634.81,1000,3,20,91
uf20,test/uf20-0696.cnf,Backtracking,True,0.012465400,755.28,1000,3,20,91
uf20,test/uf20-0695.cnf,Backtracking,True,0.015202200,2502.75,1000,3,20,91
uf20,test/uf20-0694.cnf,Backtracking,True,0.013803200,3531.48,1000,3,20,91
uf20,test/uf20-0693.cnf,Backtracking,True,0.013480300,3284.52,1000,3,20,91
uf20,test/uf20-0692.cnf,Backtracking,True,0.013467100,2261.88,1000,3,20,91
uf20,test/uf20-0691.cnf,Backtracking,True,0.017146000,3559.98,1000,3,20,91
uf20,test/uf20-0690.cnf,Backtracking,True,0.015378900,2949.04,1000,3,20,91
uf20,test/uf20-0689.cnf,Backtracking,True,0.017549000,1110.02,1000,3,20,91
uf20,test/uf20-0688.cnf,Backtracking,True,0.012386700,4043.52,1000,3,20,91
uf20,test/uf20-0687.cnf,Backtracking,True,0.022543100,684.54,1000,3,20,91
uf20,test/uf20-0686.cnf,Backtracking,True,0.013841200,3157.81,1000,3,20,91
uf20,test/uf20-0685.cnf,Backtracking,True,0.012997000,1552.54,1000,3,20,91
uf20,test/uf20-0684.cnf,Backtracking,True,0.018785200,1063.59,1000,3,20,91
uf20,test/uf20-0683.cnf,Backtracking,True,0.013452200,1665.95,1000,3,20,91
uf20,test/uf20-0682.cnf,Backtracking,True,0.013904100,3656.54,1000,3,20,91
uf20,test/uf20-0681.cnf,Backtracking,True,0.012401700,1322.03,1000,3,20,91
uf20,test/uf20-0680.cnf,Backtracking,True,0.013054400,837.96,1000,3,20,91
uf20,test/uf20-0679.cnf,Backtracking,True,0.014867800,1110.30,1000,3,20,91
uf20,test/uf20-0678.cnf,Backtracking,True,0.021298200,2004.67,1000,3,20,91
uf20,test/uf20-0677.cnf,Backtracking,True,0.018910100,2970.89,1000,3,20,91
uf20,test/uf20-0676.cnf,Backtracking,True,0.016123600,2428.21,1000,3,20,91
uf20,test/uf20-0675.cnf,Backtracking,True,0.008011700,4051.30,1000,3,20,91
uf20,test/uf20-0674.cnf,Backtracking,True,0.017734700,3368.20,1000,3,20,91
uf20,test/uf20-0673.cnf,Backtracking,True,0.015420500,2732.41,1000,3,20,91
uf20,test/uf20-0672.cnf,Backtracking,True,0.007880400,3574.41,1000,3,20,91
uf20,test/uf20-0671.cnf,Backtracking,True,0.014738100,1278.21,1000,3,20,91
uf20,test/uf20-0670.cnf,Backtracking,True,0.015643000,2761.75,1000,3,20,91
uf20,test/uf20-0669.cnf,Backtracking,True,0.012355100,983.06,1000,3,20,91
uf20,test/uf20-0668.cnf,Backtracking,True,0.011790300,2669.88,1000,3,20,91
uf20,test/uf20-0667.cnf,Backtracking,True,0.014095000,342.30,1000,3,20,91
uf20,test/uf20-0666.cnf,Backtracking,True,0.016849900,749.90,1000,3,20,91
uf20,test/uf20-0665.cnf,Backtracking,True,0.016114100,107.79,1000,3,20,91
uf20,test/uf20-0664.cnf,Backtracking,True,0.021610800,3374.25,1000,3,20,91
uf20,test/uf20-0663.cnf,Backtracking,True,0.023759100,2877.57,1000,3,20,91
uf20,test/uf20-0662.cnf,Backtracking,True,0.021638200,3944.42,1000,3,20,91
uf20,test/uf20-0661.cnf,Backtracking,True,0.012079600,4034.80,1000,3,20,91
uf20,test/uf20-0660.cnf,Backtracking,True,0.011290900,2553.41,1000,3,20,91
uf20,test/uf20-0659.cnf,Backtracking,True,0.016715500,763.27,1000,3,20,91
uf20,test/uf20-0658.cnf,Backtracking,True,0.016467800,671.66,1000,3,20,91
uf20,test/uf20-0657.cnf,Backtracking,True,0.017049800,693.73,1000,3,20,91
uf20,test/uf20-0656.cnf,Backtracking,True,0.010894200,2120.59,1000,3,20,91
uf20,test/uf20-0655.cnf,Backtracking,True,0.017801000,1693.52,1000,3,20,91
uf20,test/uf20-0654.cnf,Backtracking,True,0.015785900,3874.95,1000,3,20,91
uf20,test/uf20-0653.cnf,Backtracking,True,0.013472100,2332.15,1000,3,20,91
uf20,test/uf20-0652.cnf,Backtracking,True,0.019863900,3095.55,1000,3,20,91
uf20,test/uf20-0651.cnf,Backtracking,True,0.018882500,1987.99,1000,3,20,91
uf20,test/uf20-0650.cnf,Backtracking,True,0.018301400,3426.52,1000,3,20,91
uf20,test/uf20-0649.cnf,Backtracking,True,0.019553500,67.89,1000,3,20,91
uf20,test/uf20-0648.cnf,Backtracking,True,0.022873700,447.69,1000,3,20,91
uf20,test/uf20-0647.cnf,Backtracking,True,0.018399100,498.47,1000,3,20,91
uf20,test/uf20-0646.cnf,Backtracking,True,0.014840800,1758.66,1000,3,20,91
uf20,test/uf20-0645.cnf,Backtracking,True,0.016141100,262.59,1000,3,20,91
uf20,test/uf20-0644.cnf,Backtracking,True,0.018727800,875.64,1000,3,20,91
uf20,test/uf20-0643.cnf,Backtracking,True,0.015174500,672.84,1000,3,20,91
uf20,test/uf20-0642.cnf,Backtracking,True,0.009611900,2756.85,1000,3,20,91
uf20,test/uf20-0641.cnf,Backtracking,True,0.017062700,2181.88,1000,3,20,91
uf20,test/uf20-0640.cnf,Backtracking,True,0.015972600,1946.99,1000,3,20,91
uf20,test/uf20-0639.cnf,Backtracking,True,0.013546500,2754.16,1000,3,20,91
uf20,test/uf20-0638.cnf,Backtracking,True,0.013588700,2761.20,1000,3,20,91
uf20,test/uf20-0637.cnf,Backtracking,True,0.012675300,1346.25,1000,3,20,91
uf20,test/uf20-0636.cnf,Backtracking,True,0.015350800,1875.11,1000,3,20,91
uf20,test/uf20-0635.cnf,Backtracking,True,0.017324300,2315.44,1000,3,20,91
uf20,test/uf20-0634.cnf,Backtracking,True,0.010634000,1013.66,1000,3,20,91
uf20,test/uf20-0633.cnf,Backtracking,True,0.016121500,3874.27,1000,3,20,91
uf20,test/uf20-0632.cnf,Backtracking,True,0.020030700,3585.02,1000,3,20,91
uf20,test/uf20-0631.cnf,Backtracking,True,0.016048800,3485.12,1000,3,20,91
uf20,test/uf20-0630.cnf,Backtracking,True,0.011124600,2172.76,1000,3,20,91
uf20,test/uf20-0629.cnf,Backtracking,True,0.018919600,1947.90,1000,3,20,91
uf20,test/uf20-0628.cnf,Backtracking,True,0.011297400,2910.11,1000,3,20,91
uf20,test/uf20-0627.cnf,Backtracking,True,0.012507300,802.12,1000,3,20,91
uf20,test/uf20-0626.cnf,Backtracking,True,0.011570900,3753.62,1000,3,20,91
uf20,test/uf20-0625.cnf,Backtracking,True,0.015718300,2989.88,1000,3,20,91
uf20,test/uf20-0624.cnf,Backtracking,True,0.018300700,205.88,1000,3,20,91
uf20,test/uf20-0623.cnf,Backtracking,True,0.012363300,966.12,1000,3,20,91
uf20,test/uf20-0622.cnf,Backtracking,True,0.020519600,118.20,1000,3,20,91
uf20,test/uf20-0621.cnf,Backtracking,True,0.015334300,2795.89,1000,3,20,91
uf20,test/uf20-0620.cnf,Backtracking,True,0.017438900,2107.43,1000,3,20,91
uf20,test/uf20-0619.cnf,Backtracking,True,0.020073700,2818.70,1000,3,20,91
uf20,test/uf20-0618.cnf,Backtracking,True,0.015920900,3173.50,1000,3,20,91
uf20,test/uf20-0617.cnf,Backtracking,True,0.020043400,2198.98,1000,3,20,91
uf20,test/uf20-0616.cnf,Backtracking,True,0.010159900,2813.30,1000,3,20,91
uf20,test/uf20-0615.cnf,Backtracking,True,0.012567100,484.88,1000,3,20,91
uf20,test/uf20-0614.cnf,Backtracking,True,0.017421800,2641.52,1000,3,20,91
uf20,test/uf20-0613.cnf,Backtracking,True,0.014545700,539.81,1000,3,20,91
uf20,test/uf20-0612.cnf,Backtracking,True,0.016002100,2942.98,1000,3,20,91
uf20,test/uf20-0611.cnf,Backtracking,True,0.015110000,1269.03,1000,3,20,91
uf20,test/uf20-0610.cnf,Backtracking,True,0.013834600,2133.95,1000,3,20,91
uf20,test/uf20-0609.cnf,Backtracking,True,0.014435900,3975.88,1000,3,20,91
uf20,test/uf20-0608.cnf,Backtracking,True,0.023078500,1305.91,1000,3,20,91
uf20,test/uf20-0607.cnf,Backtracking,True,0.013794200,3326.82,1000,3,20,91
uf20,test/uf20-0606.cnf,Backtracking,True,0.012136400,3847.54,1000,3,20,91
uf20,test/uf20-0605.cnf,Backtracking,True,0.016335100,199.62,1000,3,20,91
uf20,test/uf20-0604.cnf,Backtracking,True,0.013119100,909.39,1000,3,20,91
uf20,test/uf20-0603.cnf,Backtracking,True,0.014017300,3218.80,1000,3,20,91
uf20,test/uf20-0602.cnf,Backtracking,True,0.014681600,648.58,1000,3,20,91
uf20,test/uf20-0601.cnf,Backtracking,True,0.018206200,67.48,1000,3,20,91
uf20,test/uf20-0600.cnf,Backtracking,True,0.017013000,1069.45,1000,3,20,91
uf20,test/uf20-0599.cnf,Backtracking,True,0.015373900,1691.79,1000,3,20,91
uf20,test/uf20-0598.cnf,Backtracking,True,0.015889900,2862.92,1000,3,20,91
uf20,test/uf20-0597.cnf,Backtracking,True,0.014175800,4033.54,1000,3,20,91
uf20,test/uf20-0596.cnf,Backtracking,True,0.012014300,3410.81,1000,3,20,91
uf20,test/uf20-0595.cnf,Backtracking,True,0.016177900,4032.06,1000,3,20,91
uf20,test/uf20-0594.cnf,Backtracking,True,0.022417300,233.27,1000,3,20,91
uf20,test/uf20-0593.cnf,Backtracking,True,0.012088900,2985.50,1000,3,20,91
uf20,test/uf20-0592.cnf,Backtracking,True,0.015159800,2359.55,1000,3,20,91
uf20,test/uf20-0591.cnf,Backtracking,True,0.012192200,76.01,1000,3,20,91
uf20,test/uf20-0590.cnf,Backtracking,True,0.017526000,1237.64,1000,3,20,91
uf20,test/uf20-0589.cnf,Backtracking,True,0.013946900,3694.34,1000,3,20,91
uf20,test/uf20-0588.cnf,Backtracking,True,0.019305100,2023.94,1000,3,20,91
uf20,test/uf20-0587.cnf,Backtracking,True,0.017505100,3375.15,1000,3,20,91
uf20,test/uf20-0586.cnf,Backtracking,True,0.011753000,2706.66,1000,3,20,91
uf20,test/uf20-0585.cnf,Backtracking,True,0.013978300,3735.16,1000,3,20,91
uf20,test/uf20-0584.cnf,Backtracking,True,0.019404500,2390.44,1000,3,20,91
uf20,test/uf20-0583.cnf,Backtracking,True,0.019803200,2379.74,1000,3,20,91
uf20,test/uf20-0582.cnf,Backtracking,True,0.009618700,1218.20,1000,3,20,91
uf20,test/uf20-0581.cnf,Backtracking,True,0.020952500,272.76,1000,3,20,91
uf20,test/uf20-0580.cnf,Backtracking,True,0.010909000,910.80,1000,3,20,91
uf20,test/uf20-0579.cnf,Backtracking,True,0.017910600,2315.67,1000,3,20,91
uf20,test/uf20-0578.cnf,Backtracking,True,0.019561700,1601.38,1000,3,20,91
uf20,test/uf20-0577.cnf,Backtracking,True,0.016036800,3419.88,1000,3,20,91
uf20,test/uf20-0576.cnf,Backtracking,True,0.015756500,2505.95,1000,3,20,91
uf20,test/uf20-0575.cnf,Backtracking,True,0.020921300,3961.30,1000,3,20,91
uf20,test/uf20-0574.cnf,Backtracking,True,0.018187700,3450.30,1000,3,20,91
uf20,test/uf20-0573.cnf,Backtracking,True,0.018996600,3653.72,1000,3,20,91
uf20,test/uf20-0572.cnf,Backtracking,True,0.013289500,1285.58,1000,3,20,91
uf20,test/uf20-0571.cnf,Backtracking,True,0.021638000,2374.85,1000,3,20,91
uf20,test/uf20-0570.cnf,Backtracking,True,0.019682000,2290.20,1000,3,20,91
uf20,test/uf20-0569.cnf,Backtracking,True,0.012299500,4099.55,1000,3,20,91
uf20,test/uf20-0568.cnf,Backtracking,True,0.014826900,807.17,1000,3,20,91
uf20,test/uf20-0567.cnf,Backtracking,True,0.014503500,3143.82,1000,3,20,91
uf20,test/uf20-0566.cnf,Backtracking,True,0.018370000,1925.98,1000,3,20,91
uf20,test/uf20-0565.cnf,Backtracking,True,0.014180700,3555.46,1000,3,20,91
uf20,test/uf20-0564.cnf,Backtracking,True,0.017504400,1923.07,1000,3,20,91
uf20,test/uf20-0563.cnf,Backtracking,True,0.020285700,3672.95,1000,3,20,91
uf20,test/uf20-0562.cnf,Backtracking,True,0.012566800,3446.66,1000,3,20,91
uf20,test/uf20-0561.cnf,Backtracking,True,0.015867900,1271.87,1000,3,20,91
uf20,test/uf20-0560.cnf,Backtracking,True,0.021166300,1850.94,1000,3,20,91
uf20,test/uf20-0559.cnf,Backtracking,True,0.018107300,3895.33,1000,3,20,91
uf20,test/uf20-0558.cnf,Backtracking,True,0.014874600,466.95,1000,3,20,91
uf20,test/uf20-0557.cnf,Backtracking,True,0.017890500,2036.55,1000,3,20,91
uf20,test/uf20-0556.cnf,Backtracking,True,0.016559100,1062.73,1000,3,20,91
uf20,test/uf20-0555.cnf,Backtracking,True,0.022910100,3990.44,1000,3,20,91
uf20,test/uf20-0554.cnf,Backtracking,True,0.014288500,2907.70,1000,3,20,91
uf20,test/uf20-0553.cnf,Backtracking,True,0.011597200,1821.43,1000,3,20,91
uf20,test/uf20-0552.cnf,Backtracking,True,0.018366600,1249.88,1000,3,20,91
uf20,test/uf20-0551.cnf,Backtracking,True,0.009856600,2275.10,1000,3,20,91
uf20,test/uf20-0550.cnf,Backtracking,True,0.016464400,2602.98,1000,3,20,91
uf20,test/uf20-0549.cnf,Backtracking,True,0.016742400,4630.80,1000,3,20,91
uf20,test/uf20-0548.cnf,Backtracking,True,0.011550400,1286.36,1000,3,20,91
uf20,test/uf20-0547.cnf,Backtracking,True,0.011193400,364.23,1000,3,20,91
uf20,test/uf20-0546.cnf,Backtracking,True,0.017231100,535.23,1000,3,20,91
uf20,test/uf20-0545.cnf,Backtracking,True,0.010197200,3166.22,1000,3,20,91
uf20,test/uf20-0544.cnf,Backtracking,True,0.019102300,3707.41,1000,3,20,91
uf20,test/uf20-0543.cnf,Backtracking,True,0.016655600,3499.70,1000,3,20,91
uf20,test/uf20-0542.cnf,Backtracking,True,0.015744500,1375.66,1000,3,20,91
uf20,test/uf20-0541.cnf,Backtracking,True,0.015389000,5084.69,1000,3,20,91
uf20,test/uf20-0540.cnf,Backtracking,True,0.024782100,1324.81,1000,3,20,91
uf20,test/uf20-0539.cnf,Backtracking,True,0.016323200,2825.14,1000,3,20,91
uf20,test/uf20-0538.cnf,Backtracking,True,0.026046600,5931.38,1000,3,20,91
uf20,test/uf20-0537.cnf,Backtracking,True,0.025215900,1965.80,1000,3,20,91
uf20,test/uf20-0536.cnf,Backtracking,True,0.014585500,2157.06,1000,3,20,91
uf20,test/uf20-0535.cnf,Backtracking,True,0.020221400,1479.77,1000,3,20,91
uf20,test/uf20-0534.cnf,Backtracking,True,0.015737500,4962.88,1000,3,20,91
uf20,test/uf20-0533.cnf,Backtracking,True,0.017424900,4831.71,1000,3,20,91
uf20,test/uf20-0532.cnf,Backtracking,True,0.024624400,5682.41,1000,3,20,91
uf20,test/uf20-0531.cnf,Backtracking,True,0.020328800,443.41,1000,3,20,91
uf20,test/uf20-0530.cnf,Backtracking,True,0.019484000,2492.90,1000,3,20,91
uf20,test/uf20-0529.cnf,Backtracking,True,0.018686000,1542.55,1000,3,20,91
uf20,test/uf20-0528.cnf,Backtracking,True,0.015410800,7039.50,1000,3,20,91
uf20,test/uf20-0527.cnf,Backtracking,True,0.029348900,3169.18,1000,3,20,91
uf20,test/uf20-0526.cnf,Backtracking,True,0.016171100,4558.92,1000,3,20,91
uf20,test/uf20-0525.cnf,Backtracking,True,0.024867100,2.29,1000,3,20,91
uf20,test/uf20-0524.cnf,Backtracking,True,0.012813200,169.62,1000,3,20,91
uf20,test/uf20-0523.cnf,Backtracking,True,0.012527800,940.88,1000,3,20,91
uf20,test/uf20-0522.cnf,Backtracking,True,0.013053800,1393.02,1000,3,20,91
uf20,test/uf20-0521.cnf,Backtracking,True,0.011915300,3395.28,1000,3,20,91
uf20,test/uf20-0520.cnf,Backtracking,True,0.016846600,2809.32,1000,3,20,91
uf20,test/uf20-0519.cnf,Backtracking,True,0.011519500,2790.02,1000,3,20,91
uf20,test/uf20-0518.cnf,Backtracking,True,0.011196500,2730.36,1000,3,20,91
uf20,test/uf20-0517.cnf,Backtracking,True,0.016260000,3057.73,1000,3,20,91
uf20,test/uf20-0516.cnf,Backtracking,True,0.022257300,202.69,1000,3,20,91
uf20,test/uf20-0515.cnf,Backtracking,True,0.013433600,2737.89,1000,3,20,91
uf20,test/uf20-0514.cnf,Backtracking,True,0.015517600,2008.79,1000,3,20,91
uf20,test/uf20-0513.cnf,Backtracking,True,0.013299700,3654.77,1000,3,20,91
uf20,test/uf20-0512.cnf,Backtracking,True,0.010940100,1107.30,1000,3,20,91
uf20,test/uf20-0511.cnf,Backtracking,True,0.015900300,276.00,1000,3,20,91
uf20,test/uf20-0510.cnf,Backtracking,True,0.014314800,3496.75,1000,3,20,91
uf20,test/uf20-0509.cnf,Backtracking,True,0.014120000,857.77,1000,3,20,91
uf20,test/uf20-0508.cnf,Backtracking,True,0.015663100,3813.38,1000,3,20,91
uf20,test/uf20-0507.cnf,Backtracking,True,0.015153500,2335.52,1000,3,20,91
uf20,test/uf20-0506.cnf,Backtracking,True,0.009819400,3892.68,1000,3,20,91
uf20,test/uf20-0505.cnf,Backtracking,True,0.012039100,3365.23,1000,3,20,91
uf20,test/uf20-0504.cnf,Backtracking,True,0.016901300,1635.82,1000,3,20,91
uf20,test/uf20-0503.cnf,Backtracking,True,0.017727300,3066.05,1000,3,20,91
uf20,test/uf20-0502.cnf,Backtracking,True,0.014770700,604.09,1000,3,20,91
